QKEY,INTERVIEW_START_W68,INTERVIEW_END_W68,DEVICE_TYPE_W68,LANG_W68,FLOYDFOL_W68,FLOYDDISC_W68,FLOYDCOVER_W68,FLOYDATTN_W68,FLOYDATTN2_a_W68,FLOYDATTN2_b_W68,FLOYDATTN2_c_W68,FLOYDATTN2_d_W68,FLOYDATTN2_e_W68,FLOYDATTN2_f_W68,FLOYDPROT_a_W68,FLOYDPROT_b_W68,FLOYDPROT_c_W68,FLOYDPROT_d_W68,FLOYDTRUMPFOL_W68,FLOYDTRUMPMSSG_W68,FLOYDSTLOCFOL_W68,FLOYDSM_W68,LGLSTATUS_W68,DACA2018_W68,RACESURV20_W68,COVIDRACE2_a_W68,COVIDRACE2_b_W68,COVIDRACE2_c_W68,COVIDRACE2_d_W68,RACESURV53_a_W68,RACESURV53_b_W68,RACESURV53_e_W68,RACESURV53_f_W68,RACESURV53_h_W68,COVIDRACE3_a_W68,COVIDRACE3_b_W68,COVIDRACE3_c_W68,COVIDRACE3_d_W68,COVIDRACE7_a_W68,COVIDRACE7_b_W68,COVIDRACE7_c_W68,COVIDRACE7_d_W68,COVIDRACE8_W68,COVIDFOL_W68,COVIDCOVER1_W68,COVIDTRUMPFOL_W68,COVIDFACTS_a_W68,COVIDFACTS_b_W68,COVIDFACTS_c_W68,COVIDFACTS_d_W68,COVIDFACTS_e_W68,COVIDDEAL_W68,COVIDNEWSCHNG_a_W68,COVIDNEWSCHNG_b_W68,COVIDNEWSCHNG_c_W68,COVIDNEWSCHNG_d_W68,COVIDNEWSCHNG_e_W68,COVIDTOGETHER_W68,COVIDINFODIFF_W68,COVIDLOCINFO_W68,NEWSHEARD_l_W68,NEWSHEARD_m_W68,NEWSHEARD_n_W68,NEWSHEARD_o_W68,NEWSHEARD_g_W68,NEWSHEARD_i_W68,NEWSHEARD_j_W68,RACESURV14_W68,EQUALEFFECT_a_W68,EQUALEFFECT_b_W68,EQUALEFFECT_c_W68,EQUALEFFECT_d_W68,BLM_W68,RACEACTIVISM_a_W68,RACEACTIVISM_b_W68,RACEACTIVISM_c_W68,RACEACTIVISM_d_W68,RACEACTIVISM_e_W68,COVIDMV_a_W68,COVIDMV_b_W68,COVIDMVWY_W68,COVIDMVWRE_W68,COVIDMVIN_a_W68,COVIDMVIN_b_W68,COVIDMVIN_c_W68,COVIDMVIN_d_W68,COVIDMVKNW_W68,COVIDCOUNT_W68,COVIDCOUNT2_W68,COVIDSTYHM_W68,COVIDUNEMPLOY_W68,COVIDANTIBODIES_W68,KNOWFAUCI_W68,COVIDMASK1_W68,COVIDMASK2_W68,COVIDMASK3_W68,COVIDPLANHRD_W68,COVIDPLANTRUE_W68,COVIDPLANWATCH_W68,CAMPNII_W68,CAMP20INT_W68,CANDNEWS_a_W68,CANDNEWS_b_W68,GROUP_TRUST_a_W57,NEWS_MOST_W57,TALKPOL_W57,FOLELECT_W57,CR_PARTYNEWSUSE_W57,CR_NEWS_INFLU_W57,CR_DIG_SAV_W57,CR_MAINSOPOL_GROUPS_W57,CR_KNOWLEDGE_INDEX_W57,COVIDNEWSRELY_W66,CR_COVID_DEATHS_CNTY_W68,CR_COVID_DEATHS_PERCAP_W68,F_METRO,F_CREGION,F_AGECAT,F_SEX,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_NATIVITY2,F_MARITAL,F_RELIG,F_BORN,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_INCOME,F_INCOME_RECODE,F_REG,F_IDEO,F_ACSWEB,F_VOLSUM,F_INC_TIER2,F_HISP_ORIGIN,F_YEARSINUS,F_PARTYSUMIDEO,FLAG_W68,WEIGHT_W68
635959,6/6/2020 17:04,6/6/2020 17:32,2,1,2,3,2,3,3,2,2,3,2,2,1,3,2,1,2,4,1,3,2,1,3,3,3,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,1,4,3,2,1,2,3,2,3,3,3,2,1,2,1,2,1,1,2,2,1,1,4,1,2,2,1,1,3,2,2,1,1,3,1, , ,1,2,2,2, ,4,2,2,4,2,3,1,2,4,1,3,2,2,2,2,1,2,1,1,2,4,2,2,7,3,2,1,1,1,4,3,2,1,5,2,1,1,1,1,3,12, ,6,2, ,2,5,2,1,3,1,1,2,6,1,3,2,0.243031792
636473,6/5/2020 19:03,6/6/2020 0:10,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,1,4,1,,3,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,3,3,1,1,1,1,2,2,2,3,3,3,2,2,1,1,1,1,1,2,3,1,3,3,1,2,1,4,4,1,4,4,4,3,3,3,1,3,3,3, , , , , , ,2,2,2,1,9,1,3,1,1,1,2,3,3,1,1,2,2,1,3,4,3,5,3,2,,1,,3,3,1,1,2,1,3,2,2,2,2,1,1,6,12, ,5,2, ,2,6,2,1,1,2,2,2,6,1,3,2,7.75364134
636675,6/6/2020 14:25,6/6/2020 14:36,2,1,3,3,3,3,3,3,3,2,3,2,1,2,1,1,3,3,3,1,2,1,2,1,1,3,3,2,2,1,2,2,2,1,2,2,3,3,3,3,2,3,4,3,4,3,4,2,3,1,3,3,3,3,1,2,1,1,3,1,3,3,3,3,2,3,2,2,2,1,1,3,3,3,1,3,2,3, , , , , , ,2,1,2,1,9,1,3,3,1,4,2,3,3,4,4,2,2,3,6,4,4,7,3,1,,2,6,1,1,1,3,1,2,3,1,2,1,1,1,6,1,12, ,6,4,1,1,6,2,3,3,1,2,2,6,3,2,2,5.020344866
637024,6/6/2020 17:45,6/6/2020 18:01,2,1,1,2,4,3,1,1,3,2,2,3,1,2,1,1,3,4,3,1,2,1,2,3,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,3,4,4,3,2,3,5,1,2,2,1,3,1,3,1,1,2,2,3,3,3,3,1,4,2,1,1,1,1,3,3,3,1,1,1,3,5,4, , , , , ,2,1,2,3,3,2,2,5,3,3, , ,2,1,2,2,2,6,4,3,5,3,1,3,1,7,2,1,1,3,1,1,1,5,2,2,2,1,1,6,1,1,3,2, ,2,2,3,1,4,1,2,2,6,1,4,2,1.469766309
637156,6/6/2020 14:12,6/6/2020 14:31,1,1,2,3,4,1,1,1,1,1,1,1,2,1,3,4,2,1,2,4,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,3,3,1,2,4,2,2,4,3,4,4,1,2,3,3,3,1,3,1,1,3,2,2,2,2,2,2,1,2,3,4,1,4,3,3,3,1,4,3,3, , , , , , ,2,1,1,2,4,2,3,2,2,3,2,1,3,2,4,2,2,3,4,1,2,2,2,1,4,3,4,1,1,1,4,3,1,2,3,2,1,1,1,1,1,1,2,6,1, ,1,7,1,1,2,1,2,2,6,1,1,2,0.968216655
637228,6/5/2020 17:40,6/5/2020 18:00,2,1,1,1,1,2,3,2,2,3,3,3,2,1,1,1,1,4,1,1,2,1,3,3,3,3,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,3,2,2,1,2,2,1,3,3,1,2,2,2,1,2,1,1,3,2,2,2,4,1,2,3,2,2,2,3,3,1,1,3,1, , ,1,2,2,1, ,2,2,2,3,2,3,1,1,3,2,3,3,1,2,1,1,2,7,2,1,5,2,2,,3,2,2,3,1,1,3,1,1,5,2,1,1,1,1,1,2,2,4,3,2,2,8,1,1,3,1,1,3,6,1,3,2,0.274593965
637339,6/8/2020 23:50,6/9/2020 0:03,1,1,1,1,3,3,2,1,2,2,2,2,1,2,1,1,3,4,2,1,2,1,3,3,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,3,4,3,3,3,3,2,2,2,2,1,2,3,2,2,2,2,3,2,2,2,1,4,2,1,1,1,1,1,2,3,1,1,1,3,4,1, , , , , ,3,9,3,5,2,3,2,2,4,1,3,3,3,3,2,2,2,6,1,1,5,1,1,,2, ,2,1,1,3,1,2,1,5,2,1,1,1,1,6,12, ,4,4,2,2,3,3,3,5,1,2,2,6,1,4,2,0.6550848
637384,6/5/2020 19:19,6/5/2020 19:26,2,1,2,2,3,1,2,1,1,2,2,2,1,2,1,3,2,4,2,1,2,1,3,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,3,2,4,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,3,2,2,2,4,2,2,2,2,1,2,2,2,2,2,2,2, , , , , , ,2,3,9,1,9,2,3,1,3,2,2,2,1,1,1,2,1,2,5,2,3,5,3,1,,1,10,2,2,1,4,2,2,2,4,2,1,1,1,1,1,12, ,6,2, ,2,6,2,1,4,1,2,2,6,1,4,2,1.151801214
637566,6/6/2020 4:23,6/6/2020 4:48,2,1,2,3,3,2,3,1,2,3,3,2,1,3,2,1,2,4,3,1,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,4,2,2,2,2,3,3,1,2,1,3,3,2,1,2,2,2,3,2,2,2,4,3,1,2,1,1,2,2,3,1,1,3,3, , , , , , ,1,2,2,2,4,2,3,1,2,4,2,4,3,3,3,2,2,1,2,2,2,4,1,1,7,3,1,2,2,1,4,2,2,1,6,2,1,1,1,1,2,10, ,5,2, ,2,8,1,1,4,1,2,3,6,1,4,2,0.660558126
637656,6/5/2020 19:10,6/5/2020 20:14,2,1,1,1,4,1,2,1,2,2,3,2,1,4,1,1,2,4,2,1,2,1,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,3,2,4,3,3,4,3,2,3,3,3,1,3,3,2,2,1,1,1,2,1,1,1,4,3,2,1,1,1,2,1,2,1,1,3,1, , ,1,2,2,2, ,1,1,2,4,2,3,1,2,4,2,4,3,1,4,2,2,3,7,1,1,7,1,2,,2,8,1,1,1,3,4,1,1,6,2,1,1,1,1,1,10, ,6,4,2,2,9,1,3,5,1,2,3,6,1,4,2,0.892922305
637694,6/5/2020 22:36,6/5/2020 22:54,1,1,1,1,1,3,2,3,3,3,2,2,1,3,1,1,1,4,1,4,2,1,3,3,3,3,3,2,1,2,2,2,2,2,2,1,1,2,1,1,2,1,1,1,4,2,2,3,2,3,1,1,2,2,2,1,2,1,1,2,2,2,2,1,2,4,1,1,1,1,1,3,2,2,1,4,3,3, , , , , , ,2,2,2,2,3,2,3,1,2,4,3, , ,1,1,2,2,1,5,1,1,5,1,2,5,3,2,1,1,2,4,4,2,1,6,2,1,1,1,1,1,12, ,4,2, ,2,8,1,1,4,1,1,3,6,1,4,2,0.391132338
637832,6/5/2020 20:57,6/5/2020 21:21,1,1,2,3,3,1,2,2,1,2,3,1,1,1,1,2,2,3,2,1,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,3,2,3,3,2,2,3,1,2,2,3,1,3,3,1,2,2,1,2,2,3,1,1,4,2,1,3,2,3,3,3,3,1,3,3,3, , , , , , ,2,2,2,2,3,2,3,1,1,3,3, , ,2,3,1,1,3,4,3,2,2,2,2,,3,7,3,3,1,1,3,1,1,5,2,1,1,1,1,1,2,2,4,3,1,1,7,1,1,2,1,2,2,6,1,1,2,0.625848963
638075,6/5/2020 17:46,6/5/2020 18:03,2,1,2,3,3,3,3,3,2,2,2,2,1,3,1,1,2,4,2,1,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,4,1,2,2,2,2,2,2,3,3,3,1,2,2,2,2,2,2,3,2,2,4,1,1,2,2,1,2,1,3,1,1,3,3, , , , , , ,1,4,2,2,5,2,3,5,5,4,3, , ,3,4,2,1,1,7,3,2,4,2,2,,2,2,3,3,1,1,2,2,1,5,2,1,1,1,1,1,12, ,6,3,2,2,8,1,1,4,1,1,2,6,1,4,2,0.522888522
638201,6/7/2020 19:11,6/10/2020 1:44,3,1,1,1,1,1,2,,2,2,1,3,1,1,3,1,1,3,2,4,2,1,3,2,3,1,2,2,2,2,1,1,2,1,1,1,1,1,3,1,2,2,2,2,3,4,3,3,3,3,2,3,3,2,1,1,1,2,3,2,3,3,2,2,3,1,2,4,2,2,4,1,2,2,3,4,2,3, , , , , , ,2,1,2,3,3,3,1,2,3,4,2,5,1,1,2,2,2,1,4,2,1,5,1,3,,1, ,3,3,1,3,3,2,3,1,2,2,2,1,1,6,1,1,3,2, ,2,1,3,1,1,2,1,3,6,1,3,2,2.090806071
638376,6/5/2020 19:40,6/5/2020 19:51,2,1,2,3,2,3,3,1,3,2,2,2,1,2,2,1,2,4,2,2,2,1,2,3,3,3,1,2,1,2,1,2,2,2,2,2,3,1,1,1,2,2,2,2,3,3,2,2,2,3,2,2,2,3,3,2,2,1,2,1,1,1,2,1,1,4,1,1,2,1,2,2,3,3,1,1,3,3, , , , , , ,2,3,9,2,3,2,3,1,3,4,1,4,3,2,3,1,1,2,7,3,2,5,2,1,,2,3,1,1,1,4,3,2,1,5,2,1,1,1,1,3,1,1,2,4,2,2,5,2,1,3,1,1,2,6,1,3,2,0.320586609
638677,6/5/2020 18:22,6/5/2020 18:34,1,1,1,3,4,3,3,2,1,2,3,1,3,1,2,3,2,2,2,4,1,2,2,1,3,3,3,2,1,2,1,2,2,2,2,1,1,1,1,3,2,1,4,2,2,4,3,3,4,1,2,2,2,1,3,1,1,2,2,1,1,1,1,1,1,1,3,2,3,1,4,3,3,3,3,4,3,3, , , , , , ,2,1,2,2,2,2,3,1,1,4,3, , ,1,3,1,1,3,7,3,1,2,2,1,,2,4,3,3,1,1,4,1,1,6,2,1,1,1,1,1,2,2,1,3,1,1,8,1,1,2,1,1,2,6,1,1,2,0.2692296
638767,6/7/2020 20:42,6/7/2020 21:00,1,1,2,3,2,3,3,2,3,2,1,3,1,1,2,2,3,4,2,2,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,3,2,2,2,2,2,3,3,3,1,1,3,2,1,2,1,2,2,1,1,1,3,2,2,2,2,2,3,3,3,2,3,3,3, , , , , , ,2,4,2,1,3,2,3,1,1,4,2,3,3,2,3,1,1,1,2,2,3,4,3,1,7,3,2,3,2,1,4,3,1,1,6,2,1,1,1,1,6,12, ,6,2, ,2,7,1,1,3,1,1,3,6,1,3,2,0.322042265
639116,6/5/2020 17:53,6/5/2020 18:14,1,1,1,3,4,1,3,2,1,1,3,1,2,1,2,2,1,1,1,4,1,2,1,3,3,3,3,2,2,1,1,2,1,2,2,1,2,1,1,3,1,1,4,1,2,3,3,3,3,1,3,3,3,3,3,3,1,2,1,1,1,1,1,1,1,1,2,3,4,1,4,3,3,3,1,4,3,3, , , , , , ,2,3,9,2,3,2,3,2,2,4,3, , ,1,1,2,2,3,2,1,1,2,2,1,4,2,4,3,3,1,2,3,1,1,5,2,1,1,1,1,1,1,2,4,3,1,1,9,1,1,2,1,1,3,6,1,1,2,0.229352456
639274,6/9/2020 20:53,6/9/2020 21:16,2,1,2,2,4,1,1,1,3,2,1,1,1,1,1,1,3,3,4,4,2,1,2,3,3,3,3,2,1,2,1,2,2,2,2,2,3,1,2,3,1,1,4,4,4,4,2,4,3,1,3,3,1,1,1,3,1,2,2,2,2,2,2,2,3,2,2,3,4,1,4,3,3,3,1,1,3,3, , , , , , ,2,3,9,2,3,2,3,1,1,4,1,3,3,4,4,2,2,4,3,2,2,2,1,2,6,2,7,1,1,2,1,4,1,1,6,2,1,1,1,1,1,2,2,2,1, ,1,6,2,1,2,1,2,2,6,1,1,2,0.807604305
639392,6/6/2020 3:11,6/6/2020 4:24,1,1,1,2,3,3,3,1,3,2,3,2,1,2,1,1,1,4,1,1,2,1,2,2,3,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,4,2,2,2,2,3,2,2,1,2,2,1,2,2,2,2,2,2,3,2,1,4,1,1,2,1,1,2,2,2,1,1,3,3, , , , , , ,1,2,2,2,3,2,3,1,1,2,3, , ,3,2,2,2,2,2,2,1,5,2,1,,3,6,3,2,1,4,2,1,2,4,1,1,3,1,1,2,1,1,2,2, ,2,6,2,1,4,1,1,2,1,1,4,2,0.52251
639440,6/9/2020 0:12,6/9/2020 0:34,2,1,3,4,1,1,2,1,1,2,1,2,2,2,2,2,4,4,4,4,2,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,1,1,1,4,1,4,5,5,5,5,5,1,3,3,3,3,3,3,1,1,3,2,2,3,3,3,3,4,4,4,4,4,1,3,3,3,3,3,3,3, , , , , , ,2,4,1,3,9,3,5,1,2,3,2,3,3,4,4,2,1,4,7,4,4,5,3,2,,1,8,1,1,1,3,4,2,2,3,2,2,2,1,1,4,1,1,2,2, ,2,1,3,1,3,1,2,1,6,1,3,2,1.041260861
639484,6/5/2020 18:28,6/5/2020 18:47,2,1,1,3,2,1,1,2,1,3,3,1,2,1,1,3,1,2,1,3,2,2,2,1,3,3,3,2,1,1,1,2,1,1,1,1,1,2,2,3,1,1,2,1,1,3,3,1,2,1,2,2,2,1,1,1,2,1,2,1,3,2,3,3,1,1,3,4,4,3,4,3,3,3,1,3,3,3, , , , , , ,1,2,1,2,3,2,3,2,1,3,3, , ,1,2,1,1,2,7,2,2,2,2,2,4,3,6,2,1,1,3,3,1,1,6,2,1,1,1,1,1,1,1,2,1, ,1,8,1,1,2,1,1,3,6,1,1,2,0.254297184
640394,6/5/2020 19:07,6/5/2020 21:12,2,1,2,3,2,1,1,3,3,2,1,1,1,1,1,1,3,4,3,4,1,2,3,1,1,3,3,2,2,2,1,2,2,2,1,2,2,2,1,3,1,3,1,4,4,5,5,5,5,3,2,3,1,1,1,3,,2,2,2,3,1,2,2,3,,,,,,,3,3,3,1,4,3,3, , , , , , ,2,,9,3,9,3,3,1,1,4,3, , ,4,4,,,2,7,4,4,7,3,1,,1,7,2,1,1,4,4,2,3,2,2,1,1,1,1,5,1,2,1,4,,9,4,2,3,,1,1,2,6,1,9,2,1.6788546
640648,6/5/2020 17:41,6/5/2020 17:52,2,1,1,3,3,1,3,2,1,1,3,3,2,1,1,2,2,2,2,3,2,2,2,3,3,3,3,2,2,1,1,2,2,2,1,2,2,1,1,3,1,2,3,2,3,4,3,3,4,1,3,3,3,3,3,3,1,2,2,1,2,2,2,2,1,1,3,3,3,3,4,1,3,3,2,4,3,3, , , , , , ,2,2,1,1,3,2,3,1,1,3,2,2,3,1,1,2,2,3,7,1,1,2,1,2,4,3,4,3,3,1,1,3,1,2,3,2,1,1,1,1,1,1,1,4,3,1,1,7,1,1,3,1,1,1,6,1,2,2,0.405278417
641038,6/6/2020 15:08,6/6/2020 15:20,1,1,1,2,1,3,1,1,2,3,3,3,1,1,1,1,2,4,2,2,2,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,4,3,2,1,3,1,2,2,3,1,1,3,1,1,2,2,2,3,3,1,2,4,3,2,2,2,2,3,3,3,1,3,3,3, , , , , , ,2,3,9,1,3,1,3,1,1,4,3, , ,2,1,2,2,2,5,,2,5,1,3,,1,3,2,3,1,1,4,2,2,3,2,1,1,1,1,1,2,2,2,2, ,2,5,2,1,3,1,1,2,6,1,3,2,0.377466652
641779,6/5/2020 17:46,6/5/2020 17:59,2,1,2,3,2,3,3,3,1,3,3,3,1,1,2,2,1,4,2,3,2,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,3,2,2,1,1,1,4,1,2,1,2,3,3,3,3,1,3,3,2,1,2,1,2,2,2,1,2,4,1,1,1,1,1,3,3,3,1,3,3,1, , ,1,2,2,2, ,1,2,1,4,2,3,1,2,4,2,4,3,1,1,2,1,1,5,1,1,5,2,1,3,3,2,2,3,1,4,4,1,1,6,2,1,1,1,1,1,10, ,5,2, ,2,8,1,1,5,1,1,3,6,1,4,2,0.192245365
641879,6/7/2020 21:08,6/7/2020 23:30,2,1,2,1,2,2,2,2,2,3,2,1,1,1,3,3,4,3,3,2,1,1,2,3,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,5,1,2,5,2,1,1,2,1,2,3,1,2,1,1,2,2,1,2,2,2,4,3,2,3,1,3,3,3,1,4,2,1, , ,2,2,2,2, ,2,1,1,9,3,5,1,1,4,1,2,1,3,2,2,1,3,3,2,3,5,3,3,,1,6,3,3,1,1,2,1,2,3,2,2,2,1,1,5,1,2,2,1, ,1,1,3,3,2,1,1,1,6,1,1,2,2.494923757
642208,6/5/2020 19:15,6/5/2020 19:33,2,1,2,3,3,1,3,2,2,3,3,1,3,1,2,2,2,1,2,2,1,2,2,3,1,3,3,2,2,1,1,2,1,2,2,2,3,2,3,3,1,2,2,2,2,4,2,4,3,1,2,2,1,1,1,2,1,1,2,2,1,2,2,3,2,1,4,3,2,4,3,3,3,3,1,2,2,2, , , , , , ,2,5,1,2,4,2,3,2,2,3,2,2,3,2,2,2,2,3,7,2,2,2,2,1,,3,4,1,1,2,3,3,1,2,3,2,1,1,1,1,5,12, ,5,3,1,1,4,2,1,2,1,2,2,6,1,1,2,1.645568576
642225,6/6/2020 12:15,6/6/2020 12:24,1,1,1,1,1,3,3,3,3,3,3,3,1,4,1,1,1,4,1,1,2,1,2,3,3,3,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,4,2,2,3,2,2,2,2,3,1,3,3,2,1,2,1,2,1,2,1,1,4,3,3,1,2,1,2,1,1,1,1,3,3, , , , , , ,1,5,2,1,3,2,3,1,2,4,1,4,2,1,1,2,1,2,6,1,1,5,1,1,3,2,2,2,3,1,1,2,1,2,3,2,1,1,1,5,6,9, ,6,4,2,2,9,1,1,4,1,2,3,6,4,4,2,3.19083844
642247,6/5/2020 18:33,6/5/2020 18:56,2,1,1,1,1,3,2,1,3,3,2,2,1,3,1,1,1,4,1,3,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,4,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,2,1,1,4,1,1,3,1,1,2,2,3,1,1,3,3, , , , , , ,2,1,1,2,4,2,3,1,1,4,3, , ,1,1,2,1,1,2,3,1,5,1,1,7,3,2,2,2,1,2,3,2,1,5,2,1,1,1,1,1,1,2,6,2, ,2,9,1,1,4,1,1,3,6,1,4,2,0.227896702
642484,6/5/2020 17:45,6/5/2020 18:03,2,1,1,2,1,3,3,3,3,3,3,3,1,4,1,1,1,4,1,4,2,1,2,3,3,3,3,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,4,2,2,2,2,2,1,2,3,1,3,1,2,1,1,1,2,1,1,2,1,4,1,2,2,1,1,1,1,3,1,3,3,3, , , , , , ,1,5,2,2,3,2,3,1,1,4,3, , ,2,1,2,1,2,1,1,1,4,2,1,9,3,6,3,3,1,1,4,2,1,6,2,1,1,1,1,5,5, ,4,2, ,2,8,1,1,4,1,1,3,6,1,4,2,0.346777758
642576,6/5/2020 18:36,6/5/2020 18:57,2,1,2,2,2,3,1,1,3,2,3,1,1,1,2,2,2,3,3,3,2,1,3,3,3,3,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,3,2,2,1,2,2,3,3,2,1,1,3,3,2,1,2,2,2,2,3,2,3,3,2,3,4,1,3,3,3,3,1,3,3,3, , , , , , ,2,1,2,2,5,2,3,1,2,4,3, , ,3,4,2,2,3,7,4,4,3,,2,,1,7,2,2,1,3,4,2,1,6,2,1,1,1,1,5,1,2,5,1, ,1,8,1,1,2,1,2,3,6,1,1,2,1.000539629
642590,6/8/2020 14:11,6/8/2020 14:22,2,1,2,2,2,3,3,1,2,2,2,2,3,2,2,1,2,4,3,1,2,1,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,2,1,3,2,2,,2,4,4,2,3,3,3,2,2,2,1,2,2,2,1,3,2,3,3,2,1,3,2,2,2,2,1,1,2,3,3,1,1,3,3, , , , , , ,1,4,1,2,4,2,3,1,1,4,1,2,3,3,2,2,2,4,7,4,4,5,3,2,6,2,7,2,1,1,4,1,2,1,6,2,1,1,1,1,6,11, ,5,3,2,2,3,3,3,3,1,1,1,6,1,3,2,0.684351337
642663,6/7/2020 19:38,6/7/2020 20:25,1,1,2,2,3,1,3,2,1,1,3,1,2,1,2,3,1,1,1,1,1,2,2,1,2,3,3,2,2,1,1,2,2,2,2,2,1,2,3,3,1,1,3,1,2,4,2,4,3,1,2,2,2,,2,3,1,1,3,,1,2,2,2,1,1,2,3,4,1,4,2,2,2,1,4,3,, , , , , , ,1,1,1,2,3,2,3,2,2,4,2,4,2,2,3,,,3,6,2,2,7,2,2,,3, ,3,3,1,1,2,1,1,5,2,1,1,1,1,1,5, ,1,3,1,1,,,1,2,1,1,,6,1,1,2,0.484943112
643431,6/5/2020 20:19,6/5/2020 20:54,1,1,1,3,4,1,1,1,1,1,1,2,1,1,1,1,3,1,3,4,2,1,2,3,3,3,3,2,1,1,2,2,2,2,2,2,1,1,3,3,1,2,4,2,2,4,4,1,4,1,2,2,1,2,1,2,2,1,3,2,2,3,3,2,2,1,4,4,4,3,4,3,3,3,3,3,3,3, , , , , , ,2,5,1,1,2,2,3,2,2,4,2,3,3,3,3,1,2,4,7,3,3,2,3,1,4,3,4,1,2,1,3,3,1,1,6,2,1,1,1,1,1,1,2,1,3,1,1,6,2,1,2,1,1,2,6,1,1,2,0.214456692
644372,6/9/2020 14:52,6/9/2020 15:29,1,1,1,2,2,2,3,3,3,2,2,2,1,3,1,1,2,4,2,3,2,1,3,3,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,3,2,4,3,2,2,3,2,2,2,3,3,3,3,1,2,2,1,2,2,1,1,2,4,4,1,1,1,1,2,2,2,1,1,3,3, , , , , , ,2,5,2,1,5,2,3,1,3,4,2,4,3,1,2,2,1,3,1,2,2,5,2,2,3,2,7,1,1,1,4,4,2,2,4,2,1,1,1,1,1,9, ,6,2, ,2,6,2,1,5,1,2,2,6,1,4,2,0.775517524
644484,6/6/2020 2:44,6/6/2020 2:57,2,1,1,1,2,3,3,2,1,1,3,3,2,1,1,2,3,2,3,1,2,1,2,1,3,3,1,2,2,1,1,2,1,1,1,2,1,3,3,3,1,2,2,2,2,2,2,3,2,3,2,2,2,2,3,1,1,1,3,3,3,3,3,2,1,2,1,1,1,1,2,3,3,3,1,1,3,3, , , , , , ,1,3,9,2,9,2,3,1,1,4,3, , ,2,3,,1,2,7,3,3,3,3,1,,1,7,3,3,1,1,2,1,1,5,2,1,1,1,1,6,5, ,4,2, ,2,8,1,3,2,1,2,3,6,1,3,2,2.574202334
644602,6/6/2020 21:38,6/6/2020 21:52,2,1,2,3,3,1,3,2,3,2,2,1,1,1,1,2,3,2,2,1,2,2,3,3,3,3,3,2,1,1,1,2,2,2,2,2,2,1,1,3,2,1,2,1,1,4,2,3,3,1,2,2,1,1,1,3,2,2,2,2,2,2,3,3,1,1,3,3,3,1,3,2,3,3,1,1,3,1, , ,1,2,2,2, ,1,1,1,3,2,3,1,1,4,2,3,3,2,1,1,2,3,5,1,1,2,1,1,4,2,4,3,3,1,1,2,1,2,3,2,1,1,1,1,1,2,2,4,1, ,1,9,1,1,2,1,1,3,6,1,1,2,0.864520876
644610,6/5/2020 23:57,6/6/2020 0:09,2,1,2,3,3,3,3,3,3,3,2,2,1,1,1,1,3,3,3,2,1,2,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,3,3,1,3,3,3,3,3,3,1,1,2,3,3,3,3,2,2,3,2,2,2,2,1,3,3,3,1,3,3,3, , , , , , ,2,3,9,1,9,2,3,3,2,4,2,3,3,4,4,2,2,4,6,4,3,3,3,1,,1,2,1,1,2,3,2,1,3,2,2,1,1,1,1,3,12, ,5,4,1,1,6,2,3,3,1,2,2,6,1,2,2,6.120538004
